id,SalePrice
2735,131407.71824147995
2736,136725.14327834858
2737,118806.6348872832
2738,139600.69978222065
2739,155030.02102230783
2740,135145.46141743707
2741,132409.57921766536
2742,148032.13073540115
2743,155257.51338170446
2744,161261.15852150728
2745,142018.7206338175
2746,136015.85899147397
2747,148498.14462744712
2748,120431.04200272742
2749,131548.89788688987
2750,127421.47193246736
2751,133002.19159056374
2752,186942.31146503348
2753,153066.89303588629
2754,194587.4915872643
2755,138103.9904090893
2756,98738.2461458372
2757,73741.41041562863
2758,89751.97552939758
2759,163298.9218818362
2760,117864.76832163289
2761,136024.7982784424
2762,139714.43769329472
2763,188642.39058964435
2764,153021.49592712498
2765,282958.18832792295
2766,131697.09745727404
2767,81814.18877831414
2768,123768.86000570461
2769,123620.70970654358
2770,146187.61904435937
2771,109250.16174156198
2772,107001.61361015907
2773,162187.8777868018
2774,137683.8780318456
2775,116313.20614064718
2776,138746.99500579882
2777,143151.380617793
2778,110615.32436302844
2779,118332.66229290709
2780,93908.33164560668
2781,92138.32919244852
2782,92420.89782215541
2783,97610.42472015363
2784,119325.01079316401
2785,135128.71408057192
2786,65149.39999389199
2787,120861.74726925172
2788,75446.23352509331
2789,166587.07426250694
2790,99261.55417509495
2791,111621.52185442793
2792,58235.5677284495
2793,153872.88545911587
2794,99485.09537664939
2795,119563.61984206879
2796,97271.47876133188
2797,172484.66195130054
2798,109175.91854371382
2799,116092.72270893138
2800,68652.7386189654
2801,109215.03793510312
2802,127678.83065292145
2803,151184.8634631884
2804,127853.26273804758
2805,97911.45158390321
2806,85571.84514365718
2807,163748.7179760835
2808,144052.99244384537
2809,126607.2976597156
2810,124430.11185180869
2811,160495.06558530487
2812,162037.42066044704
2813,151293.61611421691
2814,153266.56453251565
2815,92148.03977070552
2816,242440.90296145203
2817,161705.6102943315
2818,122922.18049641521
2819,172109.97273468063
2820,133876.31771805027
2821,98625.02152998684
2822,195003.46681814032
2823,283194.37826947385
2824,160937.50306540617
2825,147541.41310784142
2826,127944.35291474276
2827,134626.8169694392
2828,215589.81154873967
2829,223130.8635731218
2830,223077.95074789258
2831,168246.79946547415
2832,234226.04446269246
2833,274643.7671524161
2834,207174.86271476684
2835,202557.96796289345
2836,187062.29104658743
2837,159424.57927479787
2838,147021.7544978676
2839,170436.33679590275
2840,206345.97611068422
2841,201748.67136169257
2842,226754.89242053384
2843,147956.18893802958
2844,172239.0163106712
2845,126647.33899470813
2846,207331.8599417668
2847,209032.52794475364
2848,218698.59503736964
2849,201212.5442644095
2850,276333.4258783553
2851,210038.53981782094
2852,232066.66155440523
2853,234243.08112858352
2854,135123.39732604078
2855,201745.34616828567
2856,198672.7032834705
2857,186751.92017431528
2858,202580.47766415842
2859,106264.09699454567
2860,119790.71539470981
2861,119520.89852222706
2862,192347.6707248814
2863,127194.00823226084
2864,229412.8988698284
2865,127059.90043312103
2866,142510.06795440032
2867,96440.16713228085
2868,96631.94156203486
2869,95444.94821766813
2870,121941.5604504295
2871,83447.33981318268
2872,50367.70937635234
2873,100250.6682982289
2874,135282.63656354754
2875,110920.70343130964
2876,169610.70733056983
2877,143953.25928690034
2878,160355.16518693423
2879,135320.68735764286
2880,106016.8568406347
2881,144901.6276481566
2882,175248.60253418458
2883,195763.5044786646
2884,205534.40008829103
2885,184971.12741201228
2886,228578.49115002004
2887,98767.90060739696
2888,137648.9014453827
2889,58294.30945700534
2890,79449.1239610218
2891,137062.59180428745
2892,38889.530355617935
2893,71823.6860863652
2894,50772.23346121503
2895,313586.21757572325
2896,271262.60366489214
2897,199071.880203474
2898,153274.06760254374
2899,203382.05780326726
2900,151939.57074775055
2901,203496.47321530757
2902,180961.56991686395
2903,298408.8847066826
2904,328555.95068445505
2905,80100.04063886209
2906,188843.40479073746
2907,113213.5827909064
2908,129144.89284928414
2909,150369.5373834035
2910,75553.07751598945
2911,87479.88881035848
2912,148699.77991806623
2913,85231.74549697843
2914,81763.37366618846
2915,88835.18690376272
2916,86647.9170027847
2917,165498.79707230558
2918,114162.91606536931
2919,231272.45061912143
